ROWNAME,VECTOR,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
cobb,0.299626662719101 0.712622663257295 0.0280221956874283 0.497324053752726 0.202513075236279 -0.594018600900992 0.402239251828438 -0.333599024299176 -0.703998216771389 -0.12548947245598 -0.450591267283436 0.200436468054773 -0.335281452003988 0.000707331893067986 0.0473363112643025 0.148749764721256 0.293817615268822 0.0511902340307155 -0.356310185904936 0.420851868456595 0.404940830177912 0.383135854636044 -0.20187356881703 -0.175424529711574 0.361360887948552 0.169078875809181 -0.476491812762184 -0.396253082494135 0.314817184846699 -0.349107214666325 0.381302323125913 0.305725696181836 0.170793424522236 -0.448827344748282 0.936511988948171 0.28110847831956 0.205986918941828 0.0151247552855461 0.372392636258798 0.140840929879212 0.0131225921236444 0.0944675721457693 -0.296781004425722 -0.322571270589192 0.205279985238989 -0.178124419040245 -0.76703302927649 -0.17439426909689 0.460623099591412 -0.807924949371792,0.299626663,0.712622663,0.028022196,0.497324054,0.202513075,-0.594018601,0.402239252,-0.333599024,-0.703998217,-0.125489472,-0.450591267,0.200436468,-0.335281452,0.000707332,0.047336311,0.148749765,0.293817615,0.051190234,-0.356310186,0.420851868,0.40494083,0.383135855,-0.201873569,-0.17542453,0.361360888,0.169078876,-0.476491813,-0.396253082,0.314817185,-0.349107215,0.381302323,0.305725696,0.170793425,-0.448827345,0.936511989,0.281108478,0.205986919,0.015124755,0.372392636,0.14084093,0.013122592,0.094467572,-0.296781004,-0.322571271,0.205279985,-0.178124419,-0.767033029,-0.174394269,0.4606231,-0.807924949
command,0.13764298899692 0.435655335290893 0.339587717411085 -0.340677819247842 0.00242188183050454 -0.0825051677896705 -0.0689757673455267 0.351688849100743 0.306636403233362 0.281439256938855 -0.544595312443054 -0.463221357027217 0.250688700954374 0.118635949650078 0.102402594589083 -0.14297852406689 0.317240471344887 -0.675451676034979 0.111768471465914 -0.422751695544768 -0.371981576285226 -0.00523317432276221 0.356188284104871 0.29159606657499 -0.0489156690183638 -0.158864791515765 0.281225972074478 -0.101249273984044 0.502677594638539 0.749450362093241 -0.321965530145398 -0.283375226051705 -0.310758384986461 1.00139906926461 0.297016411682184 0.0987494065235693 -0.363640360285508 -0.20229841215973 0.381107147828483 0.155091119591583 0.4351615819518 0.435380818611517 0.569941545427531 0.000336274719670459 -0.0593297514511808 0.212469591114758 0.417643874581614 0.435767262508684 0.426774345560828 0.296036255765453,0.137642989,0.435655335,0.339587717,-0.340677819,0.002421882,-0.082505168,-0.068975767,0.351688849,0.306636403,0.281439257,-0.544595312,-0.463221357,0.250688701,0.11863595,0.102402595,-0.142978524,0.317240471,-0.675451676,0.111768471,-0.422751696,-0.371981576,-0.005233174,0.356188284,0.291596067,-0.048915669,-0.158864792,0.281225972,-0.101249274,0.502677595,0.749450362,-0.32196553,-0.283375226,-0.310758385,1.001399069,0.297016412,0.098749407,-0.36364036,-0.202298412,0.381107148,0.15509112,0.435161582,0.435380819,0.569941545,0.000336275,-0.059329751,0.212469591,0.417643875,0.435767263,0.426774346,0.296036256
commits,-0.77093233391283 -0.153047293059726 0.0595810963361384 -0.163693037387286 0.177851935796809 -0.0199735502637895 0.123786909029144 -0.281205325204283 -0.785483590866636 0.787953064027402 -0.441502622162638 -0.463710640219602 -0.42345666300174 -0.570924359444012 0.148956644913688 -0.441397755843276 -0.0738109382006358 -0.31832228027695 0.535515362779369 -0.00766760832788291 -0.498185440267848 -0.110570749616607 0.334988116674915 0.230376273722375 -0.542008842329846 0.317154532888636 0.0346042930334049 0.23223083867192 0.541342486571565 -0.0543944507889757 0.254547418946896 -0.494217554743851 0.494779433347496 0.0212492608054471 0.772177350997317 -0.0838024568665576 -0.330729310198376 0.0577717497682644 0.420420298630046 0.4976001778181 -0.337830622715063 -0.484649498655311 -0.133215183865346 -0.590739327841831 -0.0609240406250398 0.406990884787963 0.0882781630277272 0.151872118776571 -0.314444226528735 0.26816945944206,-0.770932334,-0.153047293,0.059581096,-0.163693037,0.177851936,-0.01997355,0.123786909,-0.281205325,-0.785483591,0.787953064,-0.441502622,-0.46371064,-0.423456663,-0.570924359,0.148956645,-0.441397756,-0.073810938,-0.31832228,0.535515363,-0.007667608,-0.49818544,-0.11057075,0.334988117,0.230376274,-0.542008842,0.317154533,0.034604293,0.232230839,0.541342487,-0.054394451,0.254547419,-0.494217555,0.494779433,0.021249261,0.772177351,-0.083802457,-0.33072931,0.05777175,0.420420299,0.497600178,-0.337830623,-0.484649499,-0.133215184,-0.590739328,-0.060924041,0.406990885,0.088278163,0.151872119,-0.314444227,0.268169459
comprehend,-0.181025295638613 -0.532939305872736 -0.495626927611597 0.537354748649423 -0.00369387165885165 0.504762774454527 0.689278334710143 -0.345119244753394 0.257112895025097 0.0114042874670551 0.299634721526008 -1.04288555221977 0.7299783237843 0.661011711836477 0.455625875569011 -0.596870045356632 0.0336701752263107 0.139961503569015 0.240984403508424 0.0400866949478137 0.405464401570062 -0.000263237591152071 0.350989782825992 0.152581220068122 0.512336540716215 -0.0705825910983656 0.28062770062353 0.036887062201183 0.297840193360147 -0.490928073716008 -0.726584910797414 -0.0308913673900264 -0.0562720288811069 0.53510459252728 -0.273790175274367 0.059901413033728 -0.0231907356215178 0.40607048545148 -0.408239266665723 -0.260798225338338 -0.343265218450829 -0.104999071599196 -0.190314600202535 0.0202580547443541 0.293971271352619 0.579323165594867 -0.544807538407122 0.777544311580089 -0.646243301254229 -0.27443871403062,-0.181025296,-0.532939306,-0.495626928,0.537354749,-0.003693872,0.504762774,0.689278335,-0.345119245,0.257112895,0.011404287,0.299634722,-1.042885552,0.729978324,0.661011712,0.455625876,-0.596870045,0.033670175,0.139961504,0.240984404,0.040086695,0.405464402,-0.000263238,0.350989783,0.15258122,0.512336541,-0.070582591,0.280627701,0.036887062,0.297840193,-0.490928074,-0.726584911,-0.030891367,-0.056272029,0.535104593,-0.273790175,0.059901413,-0.023190736,0.406070485,-0.408239267,-0.260798225,-0.343265218,-0.104999072,-0.1903146,0.020258055,0.293971271,0.579323166,-0.544807538,0.777544312,-0.646243301,-0.274438714
comunicazionemm,0.154869740655057 0.0125800330444285 0.219052584205682 -0.679761302318014 -0.159739807153953 -0.408437711737187 -0.498913633944647 -0.213652837516776 -0.977641317570899 -0.337077410076062 0.0789924203997466 -0.224123683108946 0.0256602957018972 0.0988870897687644 0.6740169676683 -0.337762087500914 -0.961748804403774 -0.66718623170658 -0.189458688738189 0.0963760500624424 -0.225628445007296 -0.261749351281162 0.211425127058288 0.451275531616405 -0.0243736503617073 0.43342233436593 0.113249048810603 0.117953551152135 0.774919441873694 0.0079876705789941 -0.0829378871217118 0.0319467736271736 -0.0329360152992291 -0.6330607909255 0.416248571444089 -0.364555815259536 -0.762482247383137 0.674322975473577 0.15165442330901 -0.667306707137344 -0.388229254643654 0.0701024269910172 0.155576195389549 -0.744715648435349 0.508751567834451 0.105658193054079 0.102837981462215 -0.19367744726234 -0.832347834016437 -0.737086471212928,0.154869741,0.012580033,0.219052584,-0.679761302,-0.159739807,-0.408437712,-0.498913634,-0.213652838,-0.977641318,-0.33707741,0.07899242,-0.224123683,0.025660296,0.09888709,0.674016968,-0.337762088,-0.961748804,-0.667186232,-0.189458689,0.09637605,-0.225628445,-0.261749351,0.211425127,0.451275532,-0.02437365,0.433422334,0.113249049,0.117953551,0.774919442,0.007987671,-0.082937887,0.031946774,-0.032936015,-0.633060791,0.416248571,-0.364555815,-0.762482247,0.674322975,0.151654423,-0.667306707,-0.388229255,0.070102427,0.155576195,-0.744715648,0.508751568,0.105658193,0.102837981,-0.193677447,-0.832347834,-0.737086471
constr,0.167485052214946 0.57931085814853 -0.0125932307332567 -0.310112665619797 -0.653796607944011 -0.110997761523698 -0.221885838612965 -0.143596622961409 0.60491498420738 0.256060333630024 -0.297145765939423 0.0509113696955624 -0.229160107614218 -0.283079103415316 -0.106195234778814 0.348879480001575 -0.244358295979315 -0.333584212815787 -0.31417497929044 -0.153646920604541 -0.270263103140824 -0.35459222389345 -0.287923911753378 0.136480991309827 -0.6766398429 -0.720965458847082 -0.0148190661728595 0.263844380815593 0.0141707903501699 -0.324485055155215 0.268551838898173 -0.115448452441337 -0.712375015027402 -0.151706061697412 -1.04171383513561 0.414902833776049 0.448724404284266 0.583520322381747 0.00758773552854852 -0.147881570182677 -0.754885015868143 0.0617932431564934 0.122380700699428 -0.51640746060418 -0.226290511017026 0.531531134617517 0.246858830983305 0.119565313943087 -0.294603891730388 -0.0905393416384176,0.167485052,0.579310858,-0.012593231,-0.310112666,-0.653796608,-0.110997762,-0.221885839,-0.143596623,0.604914984,0.256060334,-0.297145766,0.05091137,-0.229160108,-0.283079103,-0.106195235,0.34887948,-0.244358296,-0.333584213,-0.314174979,-0.153646921,-0.270263103,-0.354592224,-0.287923912,0.136480991,-0.676639843,-0.720965459,-0.014819066,0.263844381,0.01417079,-0.324485055,0.268551839,-0.115448452,-0.712375015,-0.151706062,-1.041713835,0.414902834,0.448724404,0.583520322,0.007587736,-0.14788157,-0.754885016,0.061793243,0.122380701,-0.516407461,-0.226290511,0.531531135,0.246858831,0.119565314,-0.294603892,-0.090539342
contact,-0.444588042402766 0.14609440557154 0.701265989913507 -0.0976123829984087 -0.323488013010461 0.613434051942251 -0.268893595565624 0.991936254432561 -0.54117512014528 0.177398419059775 -0.068664377048506 -0.393258870439116 -0.510358250532164 -0.803120537380499 0.713213697629234 -0.333540525270698 -0.16334787578325 -0.147987999128599 -0.807900042923592 -0.65697389862216 0.0882383116963176 0.625467923544703 0.0545967220261691 -0.444078570358596 -0.221867256369249 -0.715067992788884 -0.44113271676131 -0.539397186857336 -0.0135780248453907 -0.761872013837981 0.505747919405653 -0.0730246627603369 -0.338304260022727 0.297591640042176 0.331867493745222 0.0632165549701524 -0.0233535902278894 -0.148402909813737 -0.776627566428746 -0.793026234349959 0.36384582685393 0.713145164071849 -0.134422348905903 -0.059620144098314 -0.267759197618662 0.259531211219966 0.61951696207422 0.37338781246843 0.0973082858995362 0.72578484675187,-0.444588042,0.146094406,0.70126599,-0.097612383,-0.323488013,0.613434052,-0.268893596,0.991936254,-0.54117512,0.177398419,-0.068664377,-0.39325887,-0.510358251,-0.803120537,0.713213698,-0.333540525,-0.163347876,-0.147987999,-0.807900043,-0.656973899,0.088238312,0.625467924,0.054596722,-0.44407857,-0.221867256,-0.715067993,-0.441132717,-0.539397187,-0.013578025,-0.761872014,0.505747919,-0.073024663,-0.33830426,0.29759164,0.331867494,0.063216555,-0.02335359,-0.14840291,-0.776627566,-0.793026234,0.363845827,0.713145164,-0.134422349,-0.059620144,-0.267759198,0.259531211,0.619516962,0.373387812,0.097308286,0.725784847
control,0.153301539700945 -0.036237491027704 -0.012624269028838 -0.411362487440541 0.0260466016432185 0.327699161016446 0.0682242880536124 -0.207350079472437 -0.447152358035486 0.0704125531947198 0.154964776716484 -0.146616252607443 -0.0800923363675057 -0.640028323411181 -0.231602710268255 -0.477504374833311 0.422278997561925 0.327607249519105 -0.090503414354673 -0.357579982334138 0.350498361594746 -0.370659926023633 -0.814013937452197 -0.172625151681526 -1.14237113642465 -0.283922321009654 0.247008688280864 -0.0187033923625947 -0.11055048305664 0.233982312298612 -0.000616693932080691 0.890959992397272 -0.0828823321695189 0.89064084159471 -0.286432229512038 -0.427346460146525 -0.790094074402925 0.416263294586672 -0.489705881375916 -0.664037305796653 -0.195150724933832 0.101297626780993 0.0803991526293324 0.220809171544653 -0.000205553911904188 0.0179632495098298 -0.499850992444775 -0.141928613498685 0.239488606838293 -0.621145314780254,0.15330154,-0.036237491,-0.012624269,-0.411362487,0.026046602,0.327699161,0.068224288,-0.207350079,-0.447152358,0.070412553,0.154964777,-0.146616253,-0.080092336,-0.640028323,-0.23160271,-0.477504375,0.422278998,0.32760725,-0.090503414,-0.357579982,0.350498362,-0.370659926,-0.814013937,-0.172625152,-1.142371136,-0.283922321,0.247008688,-0.018703392,-0.110550483,0.233982312,-0.000616694,0.890959992,-0.082882332,0.890640842,-0.28643223,-0.42734646,-0.790094074,0.416263295,-0.489705881,-0.664037306,-0.195150725,0.101297627,0.080399153,0.220809172,-0.000205554,0.01796325,-0.499850992,-0.141928613,0.239488607,-0.621145315
corporate,-0.112867994762719 -0.300825866481416 0.0306419215615664 0.0959196621069326 -0.344336058247895 0.206688719325961 -0.218444473131317 -0.103490088067986 -0.672005509865608 -0.0917353694462272 -0.788667694581168 0.415269797873628 -0.169607592401479 0.160049224295842 0.676278941050888 -0.113169201556596 0.104150863280726 -0.0149317995901334 -0.418606013120096 0.314807053326074 0.18745949188247 -0.30542519621845 -0.0734339223049088 0.416765460596596 0.152418812092766 0.294953459886038 -0.0281925535116901 -0.502295563509833 -0.579898684786386 -0.779788517826216 -0.276690099966462 0.67074706385352 -0.265724014341763 0.562711976855347 0.60202664376806 0.154112637132771 0.314874990878856 -0.360300903390987 0.0164721643217158 0.622196921144478 -0.948256758169594 -0.227357777590581 -0.585551388141852 0.207211118590401 -0.210811306792891 0.654250971211735 -0.250665513661457 -0.360881686490459 -0.389320034217013 0.640915349774093,-0.112867995,-0.300825866,0.030641922,0.095919662,-0.344336058,0.206688719,-0.218444473,-0.103490088,-0.67200551,-0.091735369,-0.788667695,0.415269798,-0.169607592,0.160049224,0.676278941,-0.113169202,0.104150863,-0.0149318,-0.418606013,0.314807053,0.187459492,-0.305425196,-0.073433922,0.416765461,0.152418812,0.29495346,-0.028192554,-0.502295564,-0.579898685,-0.779788518,-0.2766901,0.670747064,-0.265724014,0.562711977,0.602026644,0.154112637,0.314874991,-0.360300903,0.016472164,0.622196921,-0.948256758,-0.227357778,-0.585551388,0.207211119,-0.210811307,0.654250971,-0.250665514,-0.360881686,-0.389320034,0.64091535
correct,-0.372803404423433 0.362920150539302 -0.543547319384495 0.0584328473972616 -0.00986450531149601 0.229492459648401 -0.198013829685701 -0.27876764176951 -0.116974773620371 -0.0716074760215237 -0.164490025831747 -0.18815252232327 -0.262984280430126 0.00488439028641363 -0.215375567797827 0.120103895452206 0.501226015610669 0.138497286786716 -0.0526714791211303 0.648802108866635 -0.359040636427416 0.684202361868038 -0.0936478907125159 -0.0512242409315362 0.343571509081789 -0.142632629097949 0.440628292413563 -0.0566244573307381 -0.13623202685037 0.425008364668034 0.56354899606295 0.512431184313699 -0.395592210443204 0.657005066998412 0.726816587223995 0.147682938566563 -0.533617200422122 -0.0132042122777542 0.31412154667813 0.33786715123644 0.576280154780217 -0.748882732029628 0.728454318900733 0.274589254691001 0.0211257626147592 0.174729398768218 0.194893809296617 -0.367465777601106 -0.437082442223707 0.336937993550473,-0.372803404,0.362920151,-0.543547319,0.058432847,-0.009864505,0.22949246,-0.19801383,-0.278767642,-0.116974774,-0.071607476,-0.164490026,-0.188152522,-0.26298428,0.00488439,-0.215375568,0.120103895,0.501226016,0.138497287,-0.052671479,0.648802109,-0.359040636,0.684202362,-0.093647891,-0.051224241,0.343571509,-0.142632629,0.440628292,-0.056624457,-0.136232027,0.425008365,0.563548996,0.512431184,-0.39559221,0.657005067,0.726816587,0.147682939,-0.5336172,-0.013204212,0.314121547,0.337867151,0.576280155,-0.748882732,0.728454319,0.274589255,0.021125763,0.174729399,0.194893809,-0.367465778,-0.437082442,0.336937994
costarica,-0.228722187837034 -0.52267140770638 -0.522871857459363 -0.175373452350595 0.309493803414904 0.0337606332290106 0.442930886790723 0.402758872334979 -0.394173939281304 0.0712622310619093 0.0398248854242051 0.0558337390244075 -0.261346967621038 0.83900893805261 -0.308250777056416 -0.750629597656981 0.243429284202607 -0.159386643386831 -0.0268406958981705 -0.308871234596239 0.150472783000315 -0.0444933390493064 -0.841705614893014 0.560194327783228 -0.0180327106003383 0.128716716199122 0.184514092345459 -0.768749298695034 0.105748312573305 -0.381607396583975 -0.604083065336194 -0.716710216333075 -0.0756988734273824 0.492037084748243 0.492476709686149 -0.406177798024645 -0.337795690568303 0.592477819277278 -0.0781831052757911 -0.663904596226462 0.730526919663038 0.0946460168832425 -0.206969080542711 0.726897384117593 -0.779470904588924 -0.885306569101649 -0.222660838594504 -0.0145310754383615 -0.627596163743846 -0.556300595064595,-0.228722188,-0.522671408,-0.522871857,-0.175373452,0.309493803,0.033760633,0.442930887,0.402758872,-0.394173939,0.071262231,0.039824885,0.055833739,-0.261346968,0.839008938,-0.308250777,-0.750629598,0.243429284,-0.159386643,-0.026840696,-0.308871235,0.150472783,-0.044493339,-0.841705615,0.560194328,-0.018032711,0.128716716,0.184514092,-0.768749299,0.105748313,-0.381607397,-0.604083065,-0.716710216,-0.075698873,0.492037085,0.49247671,-0.406177798,-0.337795691,0.592477819,-0.078183105,-0.663904596,0.73052692,0.094646017,-0.206969081,0.726897384,-0.779470905,-0.885306569,-0.222660839,-0.014531075,-0.627596164,-0.556300595
